,Unnamed: 0,User,User_statuses_count,user_followers,fav_count,User_location,Tweets,scores,compound,sentiment_type
4254,4254,PHS ATHLETICS,1916,905,24,"Unionville, NC",Ally and Evan representing Piedmont at the Captain’s Academy at Bank of America Stadium ⁦@AGHoulihan⁩ ⁦… https://t.co/DxRBLqqWvb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4255,4255,Betty Dekanchuk,32023,165,0,"New York, USA",@CathFlowers @BankofAmerica Bank of America is a fraud. Boycott the bank save America.,"{'neg': 0.333, 'neu': 0.492, 'pos': 0.175, 'compound': -0.4404}",-0.4404,NEGATIVE
4256,4256,Lonnie L Coble,4868,20,0,"Texas, USA","Could anyone imagine Trump as President of:
Tesla
Apple
Google
Microsoft
Amazon
Exxon/Mobil
AT&amp;T
Berkshire/Hathaway… https://t.co/ccCI4qq9W2","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.1779}",0.1779,POSITIVE
4257,4257,It’s Big 092MLBOA 𖤐,10056,153,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4258,4258,Daniel Toloko,28865,6092,0,Asia,"RT @Greenbackd: Li Lu's top holdings from his latest 13F:

* $MU / Micron Technology, Inc.47.59%
* $BAC / Bank of America Corp24.86%
* $GOO…","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2023}",0.2023,POSITIVE
4259,4259,ChrissyK,12994,1030,0,NJ,"RT @todd_harrison: Major Withdrawal: Bank of America throws wrench in the gears of major cannabis study

Bank of America kneecapping one of…","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.0258}",0.0258,POSITIVE
4260,4260,Semin Alkic,13013,1345,0,Sarajevo,"Wall Street rewards Bank of America, Morgan Stanley and Citi, while Wells Fargo shares fall - MarketWatch https://t.co/s1xwrea7tY","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.743}",0.743,POSITIVE
4261,4261,Morewealth Greatness,365,2,0,,"RT @BitcoinMagazine: Bank of America COO on #Bitcoin: It's a ""global store of value."" https://t.co/yt2Xtr5VCD","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4262,4262,BorderBert1,2636,1254,4,"Hawarden, North Wales","@LuckysLife3 Beautiful Lucky.  Mummy was a Bank of America/MBNA employee for 15 years, good to see you’re a faithful too 👍🏻🐶","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.91}",0.91,POSITIVE
4263,4263,Pat,18239,312,0,"Kia, South Korea","@FloridaMan2007 @jimmybuxbux @SickosCommittee @last Hey stev just checking in, did things go bad at the bank this w… https://t.co/xNRj1ui0Fm","{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5423}",-0.5423,NEGATIVE
4264,4264,2037,1762,301,0,,Imagine Coinmarketcap in 2037. with the #btc in the first place and the rest of the coins behind #btc like JP Morga… https://t.co/SVCv6gsi8I,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.6166}",0.6166,POSITIVE
4265,4265,Fear Index,2846,82,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4266,4266,Most Humongous Mets Fan,833,58,0,Emergency Meeting,Do you like the Bank of America as much as I do? #bankie #ad https://t.co/bKT3WHAChQ,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",0.3612,POSITIVE
4267,4267,elsiee💕,2757,299,0,"Nashville, TN",RT @iammjalenn: Huntsville need a mf Bank of America down here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4268,4268,Citizens of the Future - A Blockchain Theory,987,1125,0,VisionOfTheFuture,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4269,4269,Bitcoin🚀🍄👁🍁💯❤️,13047,1886,0,"California, USA","RT @thecryptob0t: According To Bank Of America Recent Research Report Crypto Is Much More Than Just Bitcoin, And Cryptocurrency Market Is T…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4270,4270,twintaylor,1479,394,1,"Birmingham,Alabama",Become part of the #BankBlack movement. Use my link to open up your account online with America’s largest Black own… https://t.co/W7DNpme7Uy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4271,4271,NOVENABER,274908,1466,0,Probably on a plane ,"RT @iseesoundss: Just looked at @ClassicColtrane header and it’s crazy the growth of Charlotte I’ve seen being as old as I am, I watched th…","{'neg': 0.092, 'neu': 0.808, 'pos': 0.1, 'compound': 0.0516}",0.0516,POSITIVE
4272,4272,CatsOfPNW,63167,1512,0,PNW US,RT @silverncopper: That need to hire people who can drop everything to work could be fueling the other side of the labor shortage. Bank of…,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.4767}",-0.4767,NEGATIVE
4273,4273,Irene,13298,486,1,uci ‘21,I just came here to say fuck Bank of America,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}",-0.5423,NEGATIVE
4274,4274,Laura but sleepy,102086,430,0,,@shutupgalen BANK OF FRIGGIN’ AMERICA,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4275,4275,Two Thousand Ughty One💛💛 🌈 #BlackLivesMatter,320036,1674,0,Wonderland,"RT @touringdata: NO FILTER TOUR, @RollingStones
SoFi Stadium, Inglewood: 81,676 (100%) - $18,887,679 (2 shows)
Raymond James Stadium, Tampa…","{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4466}",-0.4466,NEGATIVE
4276,4276,TangoMangoDown!,556,229,0,,"RT @CaliberJacob: MAJOR POSTSHOW DAY 1 // NA SUCKS AND WE WARNED YOU

North America is in shambles, Empire can't win anything, and every si…","{'neg': 0.303, 'neu': 0.697, 'pos': 0.0, 'compound': -0.8457}",-0.8457,NEGATIVE
4277,4277,Nevaeh,62852,848,0,,This new Bank of America card looks like a gift card and I’m hoping i don’t lose it,"{'neg': 0.118, 'neu': 0.524, 'pos': 0.358, 'compound': 0.6705}",0.6705,POSITIVE
4278,4278,Frontend.LA,614810,262,0,,"#opportunity @ Bank of America (Oakland, CA) - Merrill Financial Solutions Advisor - Oakland Office, Oakland, CA… https://t.co/IqcZJz8Zsw","{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.1779}",0.1779,POSITIVE
4279,4279,Jermajesty Jackson,26547,681,9,QueenCity,"Just looked at @ClassicColtrane header and it’s crazy the growth of Charlotte I’ve seen being as old as I am, I wat… https://t.co/TfFkcXLhCV","{'neg': 0.1, 'neu': 0.792, 'pos': 0.108, 'compound': 0.0516}",0.0516,POSITIVE
4280,4280,Quantasaurus,501,28,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4281,4281,"Antonia Cabral ""I Stand With Biden”",121115,13485,2,"El Paso, Texas  United States",That need to hire people who can drop everything to work could be fueling the other side of the labor shortage. Ban… https://t.co/IC0hFXQxrD,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.4767}",-0.4767,NEGATIVE
4282,4282,TsuHsu,16491,41,0,Thailand,@RepNewhouse Bank of America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4283,4283,Peter Monaghan,5646,88,0,"Perth, Australia",RT @Chris40298529: @roscoeromeo @Peter_Fitz The $12000/card/year is paid to Indue Services who then donate some back to the lnp. So far Ind…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4284,4284,Purrr,5735,925,0,"Chicago, IL",RT @iammjalenn: Huntsville need a mf Bank of America down here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4285,4285,Raja,13004,81,0,India,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4286,4286,cryptob0t.eth,24882,32745,5,,"According To Bank Of America Recent Research Report Crypto Is Much More Than Just Bitcoin, And Cryptocurrency Marke… https://t.co/MbjCLTQ7VU","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4287,4287,Wexboy,77679,7375,0,,"RT @Greenbackd: Li Lu's top holdings from his latest 13F:

* $MU / Micron Technology, Inc.47.59%
* $BAC / Bank of America Corp24.86%
* $GOO…","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2023}",0.2023,POSITIVE
4288,4288,I’m just here ☪️,8166,829,5,"Brooklyn, NY to ATL",Huntsville need a mf Bank of America down here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4289,4289,Valerie Albert,93323,828,0,"Broome, Western Australia",RT @Chris40298529: @roscoeromeo @Peter_Fitz The $12000/card/year is paid to Indue Services who then donate some back to the lnp. So far Ind…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4290,4290,Touring Data,4964,19453,5,,"NO FILTER TOUR, @RollingStones
SoFi Stadium, Inglewood: 81,676 (100%) - $18,887,679 (2 shows)
Raymond James Stadium… https://t.co/GKdQcbAuC4","{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.4466}",-0.4466,NEGATIVE
4291,4291,Brian Jung,51,14,0,Switzerland,"""I don't view it as competition at all. I view it as just another asset class ... and people like it for all sorts… https://t.co/1oqNPL0UV7","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.6124}",0.6124,POSITIVE
4292,4292,"Aldedamo (❄,❄)",41,13,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4293,4293,Chris,709,73,0,,@EveAsks @JorgeAPola @ElaineChao @BloombergTV I think we would ALL love to see @ElaineChao don a uniform and pick u… https://t.co/UPbquWdnzX,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,POSITIVE
4294,4294,sdk,3033,91,0,🪱 🕳️,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4295,4295,Notorious BK,919,42,0,"Florida, USA",Bank of America just hit me with a $15 international fee for buying crypto on bitrue. Here they go with the fees 🤦🏻‍♂️,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4296,4296,bith 🧲,1382,84,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4297,4297,BeccaSFinest,530,264,2,"San Francisco, California",Left Rancho someone hacked my bank so have to stay at a wonderful friends Stay in the wonderful friends house for t… https://t.co/LLDO5OfGZl,"{'neg': 0.081, 'neu': 0.511, 'pos': 0.408, 'compound': 0.8979}",0.8979,POSITIVE
4298,4298,Ask Warren HQ,94312,35744,1,Read disclaimer at:,"$INSD interest to increase following Bank of America $BAC acquisition of significant stake, announcement pending… https://t.co/rJC35qN8M2","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7269}",0.7269,POSITIVE
4299,4299,adrianna ☾,62124,449,2,lookin at da moon,i really hate bank of america,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.6115}",-0.6115,NEGATIVE
4300,4300,Mary,446,50,0,,RT @Mycroush: Page 30 of the @ethereum_max white paper. Perhaps the most intriguing perk of any crypto I’ve seen. 1.5 daily compounding int…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4301,4301,Jason gran,308,30,0,"Highland Park, IL","RT @Salute_Inc: SALUTE, INC. has guaranteed entries and great team member benefits for the 2022 Bank of America Chicago Marathon. Join by N…","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.836}",0.836,POSITIVE
4302,4302,SBA New Mexico,3665,615,0,"Albuquerque, NM","RT @VAVetBiz: According to a recent Bank of America report, 60% of small business owners expect their revenue to increase this year. This i…","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.3182}",0.3182,POSITIVE
4303,4303,Boo ✨,30087,926,8,"Baltimore, MD",I made to the final three candidates for the Jr financial advisor for Bank of America ‼️ My final interview tomorrow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4304,4304,TMJ - LAX Bank Jobs,765,467,0,"Los Angeles, CA",We take personal ownership for achieving the bank’s mission of becoming the most recommended financial provider in… https://t.co/pt8B9DwePo,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.2716}",0.2716,POSITIVE
4305,4305,ＤＲＥＡＤ ＢＯＮＧＯ ⌛,15569,55651,0,"London, England","RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4306,4306,RJ Photography,555,59,0,,Just a couple teasers from yesterday game! #blessedandhighlyfavored #keeppounding #carolinapanthers @ Bank of Ameri… https://t.co/11xOnhzQst,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.2481}",-0.2481,NEGATIVE
4307,4307,natalie♡,1008,27,0,she/her,RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4308,4308,BOTA Sports,2334,92,0,"Boston, MA","Yet another Soggi Sunday has come and gone, and with a dominant performer by the Defense, the Pats move to 5-4 on t… https://t.co/B1LhInhkyG","{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.128}",0.128,POSITIVE
4309,4309,Diego Cazares,107,14,0,,@bad4days1 @intocryptoverse To buy a Centralized Peace of S... I'd rather invest in Bank of America.,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.5423}",0.5423,POSITIVE
4310,4310,CryptoZee 💎,524,64,0,To the moon 🚀🌙,RT @Blockworks_: JUST IN: Bank of America COO says that offering loans against crypto assets could be a possibility in the future https://t…,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.1779}",0.1779,POSITIVE
4311,4311,Uchi🏂🌋,508,18,0,,RT @95KeepPounding: Thank you Patriots for hosting us at Bank of America Stadium today. You guys welcomed us Panthers fans into your house…,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.5994}",0.5994,POSITIVE
4312,4312,Juan J Garcia,3928,17,1,Illinois,"@Leslieoo7 @SenatorSinema Nothing is free. Someone has to foot the bill. McDonald's, Starbucks, Bank of America, Wa… https://t.co/6nWNxhBB8V","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4023}",-0.4023,NEGATIVE
4313,4313,some skeleton (spooky),4682,38,0,,"RT @patrickDurusau: To make it more concrete for white people: 

If Jim Jones robs your local Wells Fargo branch, do Chase, Citibank, Bank…","{'neg': 0.115, 'neu': 0.808, 'pos': 0.077, 'compound': -0.25}",-0.25,NEGATIVE
4314,4314,Sean Atkinson,19471,449,0,"Hollywood, FL",@anamdelrio @rickhirsch @rjwile @FLImmigrant Omitting the actions of the most powerful entities in Central America… https://t.co/eouri0I2md,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.4754}",0.4754,POSITIVE
4315,4315,Jodie Rossi,84,2,0,,"@charliebilello #Inflation nation! As #America prints more at the mint...
Either way, I'm banking with @Aspiration… https://t.co/lKWFlCKMec","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4316,4316,flame princess,5042,422,0,,RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4317,4317,Eric,2758,287,0,"Southport, CT","RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4318,4318,🟠 Hesh 🟠,7286,448,0,England,@BobcatRobin Considering its all digital you can set up bank accounts and do conversions to other crypto currencies… https://t.co/8T15zlr7I9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4319,4319,Benito Almanza,988,865,2,"Phoenix, AZ",The @FortuneMagazine #ChangetheWorld list recognizes companies using creative solutions to solve society's unmet ne… https://t.co/QRorVoGPcr,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.6597}",0.6597,POSITIVE
4320,4320,Flaubert,58438,261,0,,"RT @JakeEvansGA: Bank of America is predicting the price of oil will rise to $120 a barrel.

That’s almost 50% higher than it is right now.…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4321,4321,Tyson Muzafar🇹🇿🇺🇬🇷🇼,2933,409,0,Tanzania,RT @whoisluka: Bank of America has got to be the worst bank in america by a landslide.,"{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.6249}",-0.6249,NEGATIVE
4322,4322,₿itcoin Spot GR ☂️🌽⚡️,15015,560,0,"Larissa, GR","RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4323,4323,Bitcoin Warrior,191536,11821,0,Japan / USA,Bank of America COO Says He’s Come Around to Idea of Bitcoin Being Store of Value: Report https://t.co/zKaHEhuoyN #mustread #feedly,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.34}",0.34,POSITIVE
4324,4324,R U DUMB ?,73535,605,2,Oakland|Berkeley|Long Beach,&amp; why tf do all Bank of America’s close at 4 on Monday’s. I wish I never scammed Chase &amp; Wells Fargo….I miss them now more than ever 😓,"{'neg': 0.057, 'neu': 0.777, 'pos': 0.166, 'compound': 0.4767}",0.4767,POSITIVE
4325,4325,Bin Ghaleb,121206,17145,0,,"RT @EndSiege: @sahouraxo Search for America in any peace, and you will find it a party, a reason or a supporter, in every war!
 She is a bl…","{'neg': 0.12, 'neu': 0.616, 'pos': 0.264, 'compound': 0.5707}",0.5707,POSITIVE
4326,4326,Darla,381,2,0,,"@POTUS
@TheDemocrats
@KamalaHarris
@cnn
@tytinvestigates
@harrisonjaime
@SenWarren
@SenSanders
Good reads 
Oh my my… https://t.co/XYpUjD4YFo","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}",0.4404,POSITIVE
4327,4327,Juliette,26972,887,0,"Brookhaven, GA",RT @nedryun: Always bank on the GOP snatching defeat from the jaws of victory. Days after the stunning win in VA they vote to give Pelosi a…,"{'neg': 0.09, 'neu': 0.719, 'pos': 0.192, 'compound': 0.5267}",0.5267,POSITIVE
4328,4328,TsuHsu,16491,41,0,Thailand,@RepNewhouse Bank of America,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4329,4329,TRUTH_SEEKERS,30712,116,0,,"RT @TRUTHSEEKERS111: The United States, as well as from AT&amp;T Services Inc (T.N), Bank of America Corp (BAC.N), and Boeing Co (BA.N).","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.5994}",0.5994,POSITIVE
4330,4330,TRUTH_SEEKERS,30712,116,1,,"The United States, as well as from AT&amp;T Services Inc (T.N), Bank of America Corp (BAC.N), and Boeing Co (BA.N).","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.5994}",0.5994,POSITIVE
4331,4331,EndYemenSiege,4456,1643,5,,"@sahouraxo Search for America in any peace, and you will find it a party, a reason or a supporter, in every war!
 S… https://t.co/JLYu4bRJu2","{'neg': 0.132, 'neu': 0.576, 'pos': 0.291, 'compound': 0.5707}",0.5707,POSITIVE
4332,4332,TRUTH_SEEKERS,30712,116,0,,"RT @TRUTHSEEKERS111: The United States, as well as from AT&amp;T Services Inc (T.N), Bank of America Corp (BAC.N), and Boeing Co (BA.N).","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.5994}",0.5994,POSITIVE
4333,4333,$ noeli $,668,112,0,dc // california,RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4334,4334,Christopher Wingate,99,13,0,,"RT @Blockworks_: Crypto's market cap &gt; All these banks combined

- Citigroup
- Wells Fargo
- Goldman Sachs
- JPMorgan Chase
- Morgan Stanle…","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,POSITIVE
4335,4335,Tom Piatak,2117,231,1,,"What drains bank accounts and piles on debt, delivers a measurably worse product while charging much more than it u… https://t.co/vrpLMjqNx2","{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.6808}",-0.6808,NEGATIVE
4336,4336,🌙jenna♏️,14635,560,0,Hell (Santa Barbara),RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4337,4337,Andre,404,112,0,aqui nomas ,RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4338,4338,esther,6671,727,0,,RT @mintchocolatina: i get FOMO thinking abt the time ucsb students lit the bank of america on f*re,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
4339,4339,Trilokjit Dey,884,23,0,India,"RT @financebyanmol: The government has appointed :
1. Goldman Sachs
2. JP Morgan
3. Citigroup
4. Nomura
5. Bank of America Securities
6. JM…","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.5766}",0.5766,POSITIVE
4340,4340,JimT77,17684,150,0,United Kingdom,RT @Jenny20800695: @joncoopertweets @MeidasTouch His approval is much higher I believe. I &lt;3 Uncle Joe! Lol he is a politician that wants a…,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.7345}",0.7345,POSITIVE
